internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
22718134,Melanocharis arfakiana,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELANOCHARITIDAE,Melanocharis,arfakiana,,,,,"(Finsch, 1900)",
22689568,Aegotheles wallacii,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,AEGOTHELIDAE,Aegotheles,wallacii,,,,,"Gray, 1859",
22678114,Casuarius unappendiculatus,ANIMALIA,CHORDATA,AVES,STRUTHIONIFORMES,CASUARIIDAE,Casuarius,unappendiculatus,,,,,"Blyth, 1860",
22721182,Spizella wortheni,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PASSERELLIDAE,Spizella,wortheni,,,,,"Ridgway, 1884",
22683282,Todiramphus nigrocyaneus,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,ALCEDINIDAE,Todiramphus,nigrocyaneus,,,,,"(Wallace, 1862)",
22692785,Megacrex inepta,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Megacrex,inepta,,,,,"d'Albertis &amp; Salvadori, 1879",
22683935,Cacomantis aeruginosus,ANIMALIA,CHORDATA,AVES,CUCULIFORMES,CUCULIDAE,Cacomantis,aeruginosus,,,,,"Salvadori, 1878",Cacomantis aeruginosus (del Hoyo and Collar 2014) was previously listed as C. heinrichi; the name aeruginosus has priority.
22695991,Morphnus guianensis,ANIMALIA,CHORDATA,AVES,ACCIPITRIFORMES,ACCIPITRIDAE,Morphnus,guianensis,,,,,"(Daudin, 1800)",
22690201,Columba palumboides,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Columba,palumboides,,,,,"(Hume, 1873)",
22726655,Ceyx gentianus,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,ALCEDINIDAE,Ceyx,gentianus,,,,,"Tristram, 1879","Ceyx lepidus, C. margarethae, C. wallacii, C. cajeli, C. solitarius, C. dispar, C. mulcatus, C. sacerdotis, C. meeki, C. collectoris, C. nigromaxilla and C. gentianus (del Hoyo and Collar 2014) were previously lumped as C. lepidus following Sibley and Monroe (1990, 1993)."
22706151,Epimachus fastosus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PARADISAEIDAE,Epimachus,fastosus,,,,,"(Hermann, 1783)",Epimachus fastosus (del Hoyo and Collar 2016) was previously listed as E. fastuosus.
22688573,Otus balli,ANIMALIA,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Otus,balli,,,,,"(Hume, 1873)",
22719374,Cryptospiza shelleyi,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ESTRILDIDAE,Cryptospiza,shelleyi,,,,,"Sharpe, 1902",
22709276,Fraseria tessmanni,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Fraseria,tessmanni,,,,,"(Reichenow, 1907)",Fraseria tessmanni (del Hoyo and Collar 2016) was previously listed as Muscicapa tessmanni.
22717008,Mirafra cheniana,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ALAUDIDAE,Mirafra,cheniana,,,,,"Smith, 1843",
22689490,Uroglaux dimorpha,ANIMALIA,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Uroglaux,dimorpha,,,,,"(Salvadori, 1874)",
22717356,Spizocorys sclateri,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ALAUDIDAE,Spizocorys,sclateri,,,,,"(Shelley, 1902)",
22692311,Rallina canningi,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Rallina,canningi,,,,,"(Blyth, 1863)",
22717197,Eremopterix australis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ALAUDIDAE,Eremopterix,australis,,,,,"(Smith, 1836)",
22678795,Ptilopachus nahani,ANIMALIA,CHORDATA,AVES,GALLIFORMES,ODONTOPHORIDAE,Ptilopachus,nahani,,,,,"(Dubois, 1905)",Ptilopachus nahani (del Hoyo and Collar 2014) was previously placed in the genus Francolinus.
22689704,Nyctiprogne vielliardi,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,CAPRIMULGIDAE,Nyctiprogne,vielliardi,,,,,"Lencioni-Neto, 1994",
22690549,Macropygia rufipennis,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Macropygia,rufipennis,,,,,"Blyth, 1846","Closely related to M. emiliana, M. tenuirostris, M. magna, M. amboinensis and M. phasianella, and all six sometimes considered conspecific; present species shares plumage characters with M. phasianella and M. magna, but also with M. unchall, and has been suggested to have originated from stock of this last species; species limits within group poorly understood, and further study required in order to clarify precise relationships within this whole complex. Birds of Andamans sometimes split as subspecies andamanica, and those of Great Nicobar as tiwarii. Monotypic."
22680910,Campethera notata,ANIMALIA,CHORDATA,AVES,PICIFORMES,PICIDAE,Campethera,notata,,,,,"(Lichtenstein, 1823)",
22725493,Ninox spilonotus,ANIMALIA,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Ninox,spilonotus,,,,,"Bourns &amp; Worcester, 1894","Ninox philippensis, N. spilocephala, N. leventisi, N. reyi, N. rumseyi, N. spilonotus and N. mindorensis (del Hoyo and Collar 2014) were previously lumped as N. philippensis following Sibley and Monroe (1990, 1993)."
45449328,Athene granti,ANIMALIA,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Athene,granti,,,,,"(Sharpe, 1888)","Athene jacquinoti, A. granti, A. malaitae and A. roseoaxillaris (HBW and BirdLife International 2024) were previously included within Ninox (del Hoyo and Collar 2014), prior to which all were considered conspecific with N. jacquinoti following Sibley and Monroe (1990, 1993). They were moved to the present genus on the basis of molecular studies (Gwee et al. 2017; Salter et al. 2020). Differs from A. jacquinoti in its heavily barred vs clear lower breast to vent (3); different song (“monotonous … poop notes for several minutes, with occasional switch in interval and pitch… pairs duet with alternating tones, who-ha, who-ha…” vs “reverberating chong notes, often accelerating… Sometimes duets, and notes may develop into high-pitched poop duet” (at least 3); smaller size (allow 1) (Dutson 2011). For differences from malaitae see related note/s. Monotypic."
22689420,Ninox affinis,ANIMALIA,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Ninox,affinis,,,,,"Beavan, 1867",
22684184,Coua verreauxi,ANIMALIA,CHORDATA,AVES,CUCULIFORMES,CUCULIDAE,Coua,verreauxi,,,,,"Grandidier, 1867",
22692000,Eupodotis caerulescens,ANIMALIA,CHORDATA,AVES,OTIDIFORMES,OTIDIDAE,Eupodotis,caerulescens,,,,,"(Vieillot, 1820)",
22724585,Otus moheliensis,ANIMALIA,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Otus,moheliensis,,,,,"Lafontaine & Moulaert, 1998",
22687939,Eriocnemis mirabilis,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Eriocnemis,mirabilis,,,,,"Meyer de Schauensee, 1967",
22699031,Todirostrum viridanum,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Todirostrum,viridanum,,,,,"Hellmayr, 1927",
22724610,Herpsilochmus gentryi,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,THAMNOPHILIDAE,Herpsilochmus,gentryi,,,,,"Whitney & Alvarez Alonso, 1998",
22702334,Synallaxis tithys,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Synallaxis,tithys,,,,,"Taczanowski, 1877",
22702344,Synallaxis hellmayri,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Synallaxis,hellmayri,,,,,"Reiser, 1905",Synallaxis hellmayri (del Hoyo and Collar 2016) was previously listed as Gyalophylax hellmayri.
22686296,Amazona brasiliensis,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona,brasiliensis,,,,,"(Linnaeus, 1758)",
22707901,Batis minima,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PLATYSTEIRIDAE,Batis,minima,,,,,"(Verreaux & Verreaux, 1855)",
22706626,Malindangia mcgregori,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CAMPEPHAGIDAE,Malindangia,mcgregori,,,,,"(Mearns, 1907)",Malindangia mcgregori (del Hoyo and Collar 2016) was previously listed as Coracina mcgregori.  
22707747,Malaconotus alius,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MALACONOTIDAE,Malaconotus,alius,,,,,"Friedmann, 1927",
22706140,Semioptera wallacii,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PARADISAEIDAE,Semioptera,wallacii,,,,,"Gould, 1859",
22714852,Acrocephalus brevipennis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ACROCEPHALIDAE,Acrocephalus,brevipennis,,,,,"(Keulemans, 1866)",
22709415,Ficedula nigrorufa,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Ficedula,nigrorufa,,,,,"(Jerdon, 1839)",
22709449,Eumyias albicaudatus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Eumyias,albicaudatus,,,,,"Jerdon, 1840",
22716655,Kupeornis gilberti,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,LEIOTRICHIDAE,Kupeornis,gilberti,,,,,"Serle, 1949",
22717481,Dicaeum proprium,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,DICAEIDAE,Dicaeum,proprium,,,,,"Ripley & Rabor, 1966",
22717831,Cinnyris ursulae,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,NECTARINIIDAE,Cinnyris,ursulae,,,,,"(Alexander, 1903)","Cinnyris ursulae (del Hoyo and Collar 2016) was previously placed in the genus Nectarinia following Dowsett &amp; Forbes-Watson (1993); Sibley &amp; Monroe (1990, 1993).  "
22720278,Crithagra melanochroa,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Crithagra,melanochroa,,,,,"(Reichenow, 1900)","Crithagra melanochroa (del Hoyo and Collar 2016) was previously placed in the genus Serinus and listed as S. melanochrous following Sibley &amp; Monroe (1990, 1993)."
22691061,Pampusana rubescens,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Pampusana,rubescens,,,,,"(Vieillot, 1818)",Previously (del Hoyo and Collar 2014) placed in the genus Alopecoenas and before that in the genus Gallicolumba but transferred to Pampusana on the grounds of the latter’s priority (Bruce et al. 2016).
103894787,Copsychus albiventris,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Copsychus,albiventris,,,,,"Blyth, 1859","Previously listed as Kittacincla albiventris (del Hoyo and Collar 2016) but moved to Copsychus on the basis of unpublished genetic data (Per Alström, in litt. via WGAC) that support a broad Copsychus. Kittacincla malabarica and K. albiventris (del Hoyo and Collar 2016) were previously lumped as Copsychus malabaricus following AOU (1998 and supplements) and Collar (2004). Until recently considered conspecific with C. malabaricus, but differs in its black vs rufous lower breast (i.e. black extends much further down breast) (3); white vs rufous belly (3); shorter tail (Rasmussen and Anderton 2005) (allow 1); song phrases generally shorter with fewer notes (ns1), with lower mean minimum and lower maximum frequency (2) and always vs very rarely ending with low-frequency whistle (2) (Boesman 2016). Monotypic.  "
22707002,Dicrurus andamanensis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,DICRURIDAE,Dicrurus,andamanensis,,,,,"Beavan, 1867",
22705852,Dendrocitta bayleii,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CORVIDAE,Dendrocitta,bayleii,,,,,"Blyth, 1863",Dendrocitta bayleii (del Hoyo and Collar 2016) was previously listed as D. bayleyi.
22681379,Dryocopus hodgei,ANIMALIA,CHORDATA,AVES,PICIFORMES,PICIDAE,Dryocopus,hodgei,,,,,"(Blyth, 1860)",
22690112,Columba trocaz,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Columba,trocaz,,,,,"Heineken, 1829",
22690152,Columba pollenii,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Columba,pollenii,,,,,"Schlegel, 1866",
22691594,Alectroenas sganzini,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Alectroenas,sganzini,,,,,"(Bonaparte, 1854)",
22734593,Fulvetta danisi,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PARADOXORNITHIDAE,Fulvetta,danisi,,,,,"(Delacour &amp; Greenway, 1941)",The genus Fulvetta has been moved from the family Sylviidae to Paradoxornithidae following Cai et al. (2019). Fulvetta danisi (del Hoyo and Collar 2016) was previously listed as Alcippe danisi. Formerly treated as conspecific with F. ruficapilla (see related note/s). Two subspecies recognized.
22733666,Geokichla dumasi,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TURDIDAE,Geokichla,dumasi,,,,,"(Rothschild, 1898)",Geokichla dumasi (del Hoyo and Collar 2016) was previously listed as Zoothera dumasi.
22730062,Ninox sumbaensis,ANIMALIA,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Ninox,sumbaensis,,,,,"Olsen, Wink, Sauer-Gurth & Trost, 2002",
22703937,Stresemannia bougainvillei,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Stresemannia,bougainvillei,,,,,"(Mayr, 1932)",
22706460,Sphecotheres viridis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ORIOLIDAE,Sphecotheres,viridis,,,,,"Vieillot, 1816",
103811335,Foudia consobrina,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PLOCEIDAE,Foudia,consobrina,,,,,"Milne-Edwards &amp; Oustalet, 1885","Foudia eminentissima, F. consobrina and F. aldabrana (del Hoyo and Collar 2016) were previously lumped as F. eminentissima following Sibley &amp; Monroe (1990, 1993).  "
103708917,Rhipidura kordensis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,RHIPIDURIDAE,Rhipidura,kordensis,,,,,"Meyer, 1874","Rhipidura rufiventris, R. tenkatei, R. hoedti, R. bouruensis, R. obiensis, R. cinerea, R. assimilis, R. kordensis and R. isura (del Hoyo and Collar 2016) were previously lumped as R. rufiventris following Christidis and Boles (2008) and Sibley and Monroe (1990, 1993)."
22705565,Pachycephala tenebrosa,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PACHYCEPHALIDAE,Pachycephala,tenebrosa,,,,,"(Hartlaub &amp; Finsch, 1868)",
103758982,Sittiparus owstoni,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PARIDAE,Sittiparus,owstoni,,,,,"(Ijima, 1893)","Sittiparus varius, S. owstoni, S. olivaceus and S. castaneoventris (del Hoyo and Collar 2016) were previously lumped as Parus varius following Sibley and Monroe (1990, 1993)."
22700340,Attila torridus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Attila,torridus,,,,,"Sclater, 1860",
22713231,Hypsipetes borbonicus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PYCNONOTIDAE,Hypsipetes,borbonicus,,,,,"(J.R. Forster, 1781)",
22691668,Ducula aurorae,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Ducula,aurorae,,,,,"(Peale, 1848)",
103694300,Coracina dobsoni,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CAMPEPHAGIDAE,Coracina,dobsoni,,,,,"(Ball, 1872)","Coracina striata, C. panayensis and C. dobsoni (del Hoyo and Collar 2016) were previously lumped as C. striata following Sibley &amp; Monroe (1990, 1993).  "
22710565,Aplonis brunneicapillus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,STURNIDAE,Aplonis,brunneicapillus,,,,,"(Danis, 1938)",
22723198,Incaspiza ortizi,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,THRAUPIDAE,Incaspiza,ortizi,,,,,"Zimmer, 1952",
22685025,Psittrichas fulgidus,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psittrichas,fulgidus,,,,,"(Lesson, 1830)",
22736232,Automolus lammi,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Automolus,lammi,,,,,"(Zimmer, 1947)",
22698957,Hemitriccus kaempferi,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Hemitriccus,kaempferi,,,,,"(Zimmer, 1953)",
45421208,Pyrrhura leucotis,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Pyrrhura,leucotis,,,,,"(Kuhl, 1820)","Pyrrhura leucotis and P. emma (del Hoyo and Collar 2014) were previously lumped as P. leucotis, under which P. griseipectus and P. pfrimeri were also formerly subsumed following (Sibley and Monroe 1990, 1993)."
22687791,Aglaeactis castelnaudii,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Aglaeactis,castelnaudii,,,,,"(Bourcier & Mulsant, 1848)",
22701577,Herpsilochmus pectoralis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,THAMNOPHILIDAE,Herpsilochmus,pectoralis,,,,,"Sclater, 1857",
22729533,Lanius meridionalis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,LANIIDAE,Lanius,meridionalis,,,,,"Temminck, 1820","Lanius excubitor, L. borealis and L. meridionalis (del Hoyo and Collar 2016) were previously lumped as L. excubitor following AOU (1998 and supplements), Cramp et al. (1977-1994), Dowsett and Forbes-Watson (1993) and Sibley and Monroe (1990, 1993)."
22722136,Conothraupis mesoleuca,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,THRAUPIDAE,Conothraupis,mesoleuca,,,,,"(Berlioz, 1939)",
22720940,Emberiza socotrana,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,EMBERIZIDAE,Emberiza,socotrana,,,,,"(Ogilvie-Grant & Forbes, 1899)",
22718933,Ploceus spekeoides,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PLOCEIDAE,Ploceus,spekeoides,,,,,"Grant & Mackworth-Praed, 1947",
22724290,Macroagelaius subalaris,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ICTERIDAE,Macroagelaius,subalaris,,,,,"(Boissonneau, 1840)",
22698777,Neodrepanis hypoxantha,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PHILEPITTIDAE,Neodrepanis,hypoxantha,,,,,"Salomonsen, 1933",
22701439,Myrmotherula klagesi,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,THAMNOPHILIDAE,Myrmotherula,klagesi,,,,,"Todd, 1927",
103872287,Pterorhinus mitratus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,LEIOTRICHIDAE,Pterorhinus,mitratus,,,,,"(Müller, 1835)","Previously treated as Garrulax mitratus (del Hoyo and Collar 2016) but moved to current genus following Cibois et al. (2018). Until recently treated as conspecific with G. treacheri as G. mitratus following Sibley and Monroe (1990, 1993). Two subspecies recognized."
22735464,Cnipodectes superrufus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Cnipodectes,superrufus,,,,,"Lane, Servat, Valqui & Lambert, 2007",
22717663,Anthreptes rubritorques,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,NECTARINIIDAE,Anthreptes,rubritorques,,,,,"Reichenow, 1905",
22717443,Promerops gurneyi,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PROMEROPIDAE,Promerops,gurneyi,,,,,"Verreaux, 1871",
22680945,Geocolaptes olivaceus,ANIMALIA,CHORDATA,AVES,PICIFORMES,PICIDAE,Geocolaptes,olivaceus,,,,,"(Gmelin, 1788)",No known close relatives (except perhaps Pardipicus nivosa and P. caroli). Subspecies rather weakly differentiated. Montane Lesotho population sometimes separated as subspecies petrobates; theresae (from W Northern Cape) subsumed within nominate. Two subspecies recognized.
22686374,Amazona vinacea,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona,vinacea,,,,,"(Kuhl, 1820)",
22686288,Amazona rhodocorytha,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona,rhodocorytha,,,,,"(Salvadori, 1890)",
22713638,Schistolais leontica,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CISTICOLIDAE,Schistolais,leontica,,,,,"(Bates, 1930)",Schistolais leontica (del Hoyo and Collar 2016) was previously listed as Prinia leontica.
22710485,Aplonis santovestris,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,STURNIDAE,Aplonis,santovestris,,,,,"Harrisson & Marshall, 1937",
22700900,Xipholena atropurpurea,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,COTINGIDAE,Xipholena,atropurpurea,,,,,"(Wied, 1820)",
22688686,Otus capnodes,ANIMALIA,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Otus,capnodes,,,,,"(Gurney, 1889)",
22716864,Curruca buryi,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,SYLVIIDAE,Curruca,buryi,,,,,"(Ogilvie-Grant, 1913)","Previously placed in Sylvia (del Hoyo and Collar 2016) but moved to current genus following Cai et al. (2019). Formerly also placed in genus Parisoma within family Timaliidae, but morphology, behaviour, vocalizations and mtDNA indicate that it belongs in present genus. Monotypic."
103814223,Certhidea olivacea,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,THRAUPIDAE,Certhidea,olivacea,,,,,"Gould, 1837","Certhidea olivacea and C. fusca (del Hoyo and Collar 2016) were previously lumped as C. olivacea following SACC (2005 &amp; updates); Sibley &amp; Monroe (1990, 1993).  "
22681095,Dendropicos dorae,ANIMALIA,CHORDATA,AVES,PICIFORMES,PICIDAE,Dendropicos,dorae,,,,,"(Bates & Kinnear, 1935)",Dendropicos dorae (del Hoyo and Collar 2014) was previously placed in the genus Dendrocopos.
22735491,Hypocnemis ochrogyna,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,THAMNOPHILIDAE,Hypocnemis,ochrogyna,,,,,"Zimmer, 1932",
22724382,Troglodytes cobbi,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TROGLODYTIDAE,Troglodytes,cobbi,,,,,"Chubb, 1909",
22726086,Lybius leucogaster,ANIMALIA,CHORDATA,AVES,PICIFORMES,LYBIIDAE,Lybius,leucogaster,,,,,"(Bocage, 1877)","Lybius leucocephalus, L. senex and L. leucogaster (del Hoyo and Collar 2014) were previously lumped as L. leucocephalus following Sibley and Monroe (1990, 1993)."
45353580,Apteryx mantelli,ANIMALIA,CHORDATA,AVES,STRUTHIONIFORMES,APTERYGIDAE,Apteryx,mantelli,,,,,"Bartlett, 1851","Apteryx australis, A. mantelli and A. rowi (del Hoyo and Collar 2014) were previously treated as A. australis and A. mantelli (incorporating rowi) following Baker et al. (1995); prior to that all three taxa were lumped as A. australis following Sibley and Monroe (1990, 1993)."
22734314,Pomarea iphis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MONARCHIDAE,Pomarea,iphis,,,,,"Murphy & Mathews, 1928",
119195196,Phyllastrephus icterinus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PYCNONOTIDAE,Phyllastrephus,icterinus,,,,,"(Bonaparte, 1850)","Phyllastrephus icterinus (HBW and BirdLife International 2017) was previously split as P. icterinus and P. leucolepis (del Hoyo and Collar 2016), but P. leucolepis is now considered a junior synonym of P. icterinus. This follows analysis by Collinson et al. (2017) who showed that leucolepis falls within the range of intraspecific genetic variation observed in icterinus and most likely represents a plumage variant of it. Phyllastrephus icterinus (HBW and BirdLife International 2017) and P. lorenzi (del Hoyo and Collar 2016) were previously lumped as P. icterinus following Dowsett and Forbes-Watson (1993), Sibley and Monroe (1990, 1993) and Fishpool (2005)."
119194033,Amazilia cyanifrons,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Amazilia,cyanifrons,,,,,"(Bourcier, 1843)","Amazilia cyanifrons and A. alfaroana (HBW and BirdLife International 2017) were previously lumped as A. cyanifrons (del Hoyo and Collar 2014), but A. alfaroana is now recognised as a good species following Kirwan and Collar (2016), who examined the sole specimen and found species-level differences from cyanifrons and no evidence of characters suggesting that it is a hybrid, with the conclusion that - subject to any future molecular analysis - it is best treated as a separate species.  A variety formerly called 'Eriocnemis incultus' or 'A. nunezi' refers to present species; the specimens concerned have also been erroneously considered aberrant individuals of A. viridigaster. Monotypic."
22732670,Poicephalus fuscicollis,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Poicephalus,fuscicollis,,,,,"(Kuhl, 1820)","Poicephalus robustus and P. fuscicollis (HBW and BirdLife International 2017) were previously lumped as P. robustus (del Hoyo and Collar 2014), but have been split following work by Collar and Fishpool (2017) who showed that the form robustus reached species rank under the Tobias criteria on morphological scoring alone, with the difference augmented by voice (7+3 = 10). The newly-defined P. robustus is monotypic, while P. fuscicollis is polytypic, including the races fuscicollis and suahelicus."
22684831,Nestor notabilis,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,STRIGOPIDAE,Nestor,notabilis,,,,,"Gould, 1856",
103889855,Henicorhina anachoreta,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TROGLODYTIDAE,Henicorhina,anachoreta,,,,,"Bangs, 1899","Henicorhina leucophrys and H. anachoreta (del Hoyo and Collar 2016) were previously lumped as H. leucophrys following AOU (1998 &amp; supplements), SACC (2005 &amp; updates), Sibley &amp; Monroe (1990, 1993) and Stotz et al. (1996)."
22702426,Cranioleuca hellmayri,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Cranioleuca,hellmayri,,,,,"(Bangs, 1907)",
22720966,Emberiza aureola,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,EMBERIZIDAE,Emberiza,aureola,,,,,"Pallas, 1773",
22735022,Sheppardia aurantiithorax,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Sheppardia,aurantiithorax,,,,,"Beresford, Fjeldså & Kiwe, 2004",
22694447,Larus relictus,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Larus,relictus,,,,,"Lönnberg, 1931",
22679814,Oxyura leucocephala,ANIMALIA,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Oxyura,leucocephala,,,,,"(Scopoli, 1769)",
22697599,Pelecanus crispus,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,PELECANIDAE,Pelecanus,crispus,,,,,"Bruch, 1832",
22690985,Gallicolumba platenae,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Gallicolumba,platenae,,,,,"(Salvadori, 1891)",
22705953,Corvus unicolor,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CORVIDAE,Corvus,unicolor,,,,,"(Rothschild & Hartert, 1900)",
22718949,Ploceus melanocephalus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PLOCEIDAE,Ploceus,melanocephalus,,,,,"(Linnaeus, 1758)",
22735457,Eriocnemis isabellae,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Eriocnemis,isabellae,,,,,"Cortés-Diago, Ortega, Mazariegos-Hurtado &amp; Weller, 2007",
22715078,Randia pseudozosterops,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,BERNIERIDAE,Randia,pseudozosterops,,,,,"Delacour & Berlioz, 1931",
22714047,Zosterops rotensis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ZOSTEROPIDAE,Zosterops,rotensis,,,,,"Takatsukasa & Yamashina, 1931",
62290750,Charadrius obscurus,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,CHARADRIIDAE,Charadrius,obscurus,,,,,"Gmelin, 1789","Charadrius obscurus and C. aquilonius (del Hoyo and Collar 2014) were previously lumped as C. obscurus following Sibley and Monroe (1990, 1993)."
