assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
277470414,22680765,Picumnus nebulosus,ANIMALIA,CHORDATA,PICIFORMES,AVES,PICIDAE,Picumnus,nebulosus,,,,"Sundevall, 1866",Least Concern,,3.1,Decreasing,Global
277471378,22724510,Acrobatornis fonsecai,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Acrobatornis,fonsecai,,,,"Pacheco, Whitney & Gonzaga, 1996",Near Threatened,B1b(iii); C2a(ii),3.1,Decreasing,Global
277476699,22681246,Piculus aurulentus,ANIMALIA,CHORDATA,PICIFORMES,AVES,PICIDAE,Piculus,aurulentus,,,,"(Temminck, 1823)",Least Concern,,3.1,Decreasing,Global
277483273,22702588,Thripophaga macroura,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Thripophaga,macroura,,,,"(Wied, 1821)",Near Threatened,C2a(ii),3.1,Decreasing,Global
277487152,22688847,Megascops marshalli,ANIMALIA,CHORDATA,STRIGIFORMES,AVES,STRIGIDAE,Megascops,marshalli,,,,"Weske & Terborgh, 1981",Least Concern,,3.1,Stable,Global
277506164,22682577,Bycanistes subcylindricus,ANIMALIA,CHORDATA,BUCEROTIFORMES,AVES,BUCEROTIDAE,Bycanistes,subcylindricus,,,,"(Sclater, 1870)",Least Concern,,3.1,Decreasing,Global
277507175,22682621,Ceratogymna atrata,ANIMALIA,CHORDATA,BUCEROTIFORMES,AVES,BUCEROTIDAE,Ceratogymna,atrata,,,,"(Temminck, 1835)",Near Threatened,A2cd+3cd+4cd,3.1,Decreasing,Global
277507694,22725946,Horizocerus albocristatus,ANIMALIA,CHORDATA,BUCEROTIFORMES,AVES,BUCEROTIDAE,Horizocerus,albocristatus,,,,"(Cassin, 1848)",Least Concern,,3.1,Decreasing,Global
277586782,22715750,Trochalopteron morrisonianum,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,LEIOTRICHIDAE,Trochalopteron,morrisonianum,,,,"(Ogilvie-Grant, 1906)",Near Threatened,B1b(v),3.1,Decreasing,Global
278258462,22692476,Rallus wetmorei,ANIMALIA,CHORDATA,GRUIFORMES,AVES,RALLIDAE,Rallus,wetmorei,,,,"Zimmer & Phelps, 1944",Endangered,"B1ab(ii,iii,v)+2ab(ii,iii,v)",3.1,Decreasing,Global
278373092,22695659,Accipiter gundlachi,ANIMALIA,CHORDATA,ACCIPITRIFORMES,AVES,ACCIPITRIDAE,Accipiter,gundlachi,,,,"Lawrence, 1860",Endangered,C2a(ii),3.1,Decreasing,Global
278438919,103727509,Corvus violaceus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CORVIDAE,Corvus,violaceus,,,,"Bonaparte, 1850",Least Concern,,3.1,Decreasing,Global
279007734,279001760,Erythropitta celebensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PITTIDAE,Erythropitta,celebensis,,,,"(Müller &amp; Schlegel, 1845)",Least Concern,,3.1,Decreasing,Global
279045643,279001133,Erythropitta erythrogaster,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PITTIDAE,Erythropitta,erythrogaster,,,,"(Temminck, 1823)",Least Concern,,3.1,Decreasing,Global
279197497,279197053,Otus senegalensis,ANIMALIA,CHORDATA,STRIGIFORMES,AVES,STRIGIDAE,Otus,senegalensis,,,,"(Swainson, 1837)",Least Concern,,3.1,Stable,Global
279199313,279198786,Pyrocephalus nanus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Pyrocephalus,nanus,,,,"Gould, 1838",Near Threatened,"A2bce+4bce; B1ab(i,ii,iii,iv,v)",3.1,Decreasing,Global
279206979,279004902,Erythropitta novaehibernicae,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PITTIDAE,Erythropitta,novaehibernicae,,,,"(Ramsay, 1878)",Least Concern,,3.1,Decreasing,Global
279284558,22731992,Pogoniulus bilineatus,ANIMALIA,CHORDATA,PICIFORMES,AVES,LYBIIDAE,Pogoniulus,bilineatus,,,,"(Sundevall, 1850)",Least Concern,,3.1,Decreasing,Global
280502049,22711184,Sitta krueperi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,SITTIDAE,Sitta,krueperi,,,,"Pelzeln, 1863",Least Concern,,3.1,Unknown,Global
280610032,22682627,Ceratogymna elata,ANIMALIA,CHORDATA,BUCEROTIFORMES,AVES,BUCEROTIDAE,Ceratogymna,elata,,,,"(Temminck, 1831)",Vulnerable,A2cd+3cd+4cd,3.1,Decreasing,Global
280828427,45020636,Struthio camelus,ANIMALIA,CHORDATA,STRUTHIONIFORMES,AVES,STRUTHIONIDAE,Struthio,camelus,,,,"Linnaeus, 1758",Least Concern,,3.1,Decreasing,Global
280894502,22727481,Charadrius bifrontatus,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,CHARADRIIDAE,Charadrius,bifrontatus,,,,"Cabanis, 1882",Least Concern,,3.1,Decreasing,Global
280894711,22727487,Charadrius alexandrinus,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,CHARADRIIDAE,Charadrius,alexandrinus,,,,"Linnaeus, 1758",Least Concern,,3.1,Decreasing,Global
280895942,22713152,Alophoixus phaeocephalus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PYCNONOTIDAE,Alophoixus,phaeocephalus,,,,"(Hartlaub, 1844)",Least Concern,,3.1,Decreasing,Global
280896140,103894037,Copsychus albospecularis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MUSCICAPIDAE,Copsychus,albospecularis,,,,"(Eydoux &amp; Gervais, 1836)",Least Concern,,3.1,Decreasing,Global
280896314,103819799,Alophoixus pallidus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PYCNONOTIDAE,Alophoixus,pallidus,,,,"(Swinhoe, 1870)",Least Concern,,3.1,Decreasing,Global
280896525,22678835,Pternistis ahantensis,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Pternistis,ahantensis,,,,"(Temminck, 1851)",Least Concern,,3.1,Decreasing,Global
280896777,22708020,Vanga curvirostris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,VANGIDAE,Vanga,curvirostris,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Decreasing,Global
280896956,103721987,Cyanopica cyanus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CORVIDAE,Cyanopica,cyanus,,,,"(Pallas, 1776)",Least Concern,,3.1,Decreasing,Global
280897203,22710072,Phoenicurus erythrogastrus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MUSCICAPIDAE,Phoenicurus,erythrogastrus,,,,"(Güldenstädt, 1775)",Least Concern,,3.1,Decreasing,Global
280897505,22685493,Nicopsitta calthrapae,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Nicopsitta,calthrapae,,,,"(Blyth, 1849)",Least Concern,,3.1,Unknown,Global
280897674,22707510,Tchagra jamesi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MALACONOTIDAE,Tchagra,jamesi,,,,"(Shelley, 1885)",Least Concern,,3.1,Unknown,Global
280897880,22695721,Butastur liventer,ANIMALIA,CHORDATA,ACCIPITRIFORMES,AVES,ACCIPITRIDAE,Butastur,liventer,,,,"(Temminck, 1827)",Least Concern,,3.1,Decreasing,Global
280898107,22729514,Phylloscopus humei,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PHYLLOSCOPIDAE,Phylloscopus,humei,,,,"(Brooks, 1878)",Least Concern,,3.1,Decreasing,Global
280898528,22725423,Phaenicophaeus curvirostris,ANIMALIA,CHORDATA,CUCULIFORMES,AVES,CUCULIDAE,Phaenicophaeus,curvirostris,,,,"(Shaw, 1810)",Least Concern,,3.1,Decreasing,Global
280898762,22706479,Coracina schistacea,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CAMPEPHAGIDAE,Coracina,schistacea,,,,"(Sharpe, 1879)",Least Concern,,3.1,Decreasing,Global
280898924,22731056,Batis capensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PLATYSTEIRIDAE,Batis,capensis,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Decreasing,Global
280899162,103834630,Carpodacus vinaceus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Carpodacus,vinaceus,,,,"Verreaux, 1871",Least Concern,,3.1,Stable,Global
280899346,103686165,Philemon plumigenis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MELIPHAGIDAE,Philemon,plumigenis,,,,"(Gray, 1858)",Least Concern,,3.1,Stable,Global
280899506,103803926,Cinnyris habessinicus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,NECTARINIIDAE,Cinnyris,habessinicus,,,,"(Ehrenberg, 1828)",Least Concern,,3.1,Stable,Global
280899733,22680354,Netta erythrophthalma,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Netta,erythrophthalma,,,,"(Wied, 1832)",Least Concern,,3.1,Stable,Global
280900165,22686498,Collocalia linchi,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,APODIDAE,Collocalia,linchi,,,,"(Horsfield & Moore, 1854)",Least Concern,,3.1,Unknown,Global
280900348,22682920,Eurystomus orientalis,ANIMALIA,CHORDATA,CORACIIFORMES,AVES,CORACIIDAE,Eurystomus,orientalis,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Unknown,Global
280900807,22689061,Strix seloputo,ANIMALIA,CHORDATA,STRIGIFORMES,AVES,STRIGIDAE,Strix,seloputo,,,,"Horsfield, 1871",Least Concern,,3.1,Decreasing,Global
280901063,22717785,Leptocoma minima,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,NECTARINIIDAE,Leptocoma,minima,,,,"(Sykes, 1832)",Least Concern,,3.1,Decreasing,Global
280901247,22682975,Leptosomus discolor,ANIMALIA,CHORDATA,LEPTOSOMIFORMES,AVES,LEPTOSOMIDAE,Leptosomus,discolor,,,,"(Hermann, 1783)",Least Concern,,3.1,Decreasing,Global
280901445,22735197,Staphida castaniceps,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ZOSTEROPIDAE,Staphida,castaniceps,,,,"(Moore, 1854)",Least Concern,,3.1,Decreasing,Global
280901655,22689630,Batrachostomus cornutus,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,PODARGIDAE,Batrachostomus,cornutus,,,,"(Temminck, 1822)",Least Concern,,3.1,Decreasing,Global
280901833,22703966,Lichmera deningeri,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MELIPHAGIDAE,Lichmera,deningeri,,,,"(Stresemann, 1912)",Least Concern,,3.1,Stable,Global
280902018,22713176,Iole palawanensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PYCNONOTIDAE,Iole,palawanensis,,,,"(Tweeddale, 1878)",Least Concern,,3.1,Decreasing,Global
280902177,22735192,Heterophasia melanoleuca,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,LEIOTRICHIDAE,Heterophasia,melanoleuca,,,,"(Blyth, 1859)",Least Concern,,3.1,Decreasing,Global
280902367,22713173,Acritillas indica,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PYCNONOTIDAE,Acritillas,indica,,,,"(Jerdon, 1839)",Least Concern,,3.1,Decreasing,Global
280902558,103818240,Arizelocichla fusciceps,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PYCNONOTIDAE,Arizelocichla,fusciceps,,,,"(Shelley, 1893)",Least Concern,,3.1,Decreasing,Global
280902752,22718294,Gymnoris xanthocollis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERIDAE,Gymnoris,xanthocollis,,,,"(Burton, 1838)",Least Concern,,3.1,Unknown,Global
280903057,22682955,Atelornis pittoides,ANIMALIA,CHORDATA,CORACIIFORMES,AVES,BRACHYPTERACIIDAE,Atelornis,pittoides,,,,"(Lafresnaye, 1834)",Least Concern,,3.1,Decreasing,Global
280903242,103686144,Philemon moluccensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MELIPHAGIDAE,Philemon,moluccensis,,,,"(Gmelin, 1788)",Least Concern,,3.1,Stable,Global
280903395,22685001,Prioniturus mada,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Prioniturus,mada,,,,"Hartert, 1900",Least Concern,,3.1,Stable,Global
280903572,103872996,Curruca nana,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,SYLVIIDAE,Curruca,nana,,,,"Ehrenberg, 1833",Least Concern,,3.1,Unknown,Global
280904030,103880163,Sitta neglecta,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,SITTIDAE,Sitta,neglecta,,,,"Walden, 1870",Least Concern,,3.1,Decreasing,Global
280904234,103804411,Aethopyga siparaja,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,NECTARINIIDAE,Aethopyga,siparaja,,,,"(Raffles, 1822)",Least Concern,,3.1,Decreasing,Global
280904533,22708046,Leptopterus chabert,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,VANGIDAE,Leptopterus,chabert,,,,"(Müller, 1776)",Least Concern,,3.1,Decreasing,Global
280904719,103771124,Neomixis pallidior,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CISTICOLIDAE,Neomixis,pallidior,,,,"Salomonsen, 1934",Least Concern,,3.1,Decreasing,Global
280904884,22691653,Ducula concinna,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Ducula,concinna,,,,"(Wallace, 1865)",Least Concern,,3.1,Decreasing,Global
280905071,22708037,Artamella viridis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,VANGIDAE,Artamella,viridis,,,,"(Müller, 1776)",Least Concern,,3.1,Decreasing,Global
280905252,22697211,Nycticorax nycticorax,ANIMALIA,CHORDATA,PELECANIFORMES,AVES,ARDEIDAE,Nycticorax,nycticorax,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Unknown,Global
280906704,103774800,Camaroptera chloronota,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CISTICOLIDAE,Camaroptera,chloronota,,,,"Reichenow, 1895",Least Concern,,3.1,Decreasing,Global
280906971,22734588,Schoeniparus klossi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PELLORNEIDAE,Schoeniparus,klossi,,,,"(Delacour &amp; Jabouille, 1919)",Least Concern,,3.1,Stable,Global
280907142,22695673,Accipiter melanoleucus,ANIMALIA,CHORDATA,ACCIPITRIFORMES,AVES,ACCIPITRIDAE,Accipiter,melanoleucus,,,,"Smith, 1830",Least Concern,,3.1,Decreasing,Global
280907559,103804493,Aethopyga vigorsii,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,NECTARINIIDAE,Aethopyga,vigorsii,,,,"(Sykes, 1832)",Least Concern,,3.1,Decreasing,Global
280907776,22680317,Sibirionetta formosa,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Sibirionetta,formosa,,,,"(Georgi, 1775)",Least Concern,,3.1,Stable,Global
280908243,22707443,Aegithina lafresnayei,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,AEGITHINIDAE,Aegithina,lafresnayei,,,,"(Hartlaub, 1844)",Least Concern,,3.1,Decreasing,Global
280908436,22706931,Dicrurus atripennis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,DICRURIDAE,Dicrurus,atripennis,,,,"Swainson, 1837",Least Concern,,3.1,Decreasing,Global
280908686,22714611,Nesillas brevicaudata,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ACROCEPHALIDAE,Nesillas,brevicaudata,,,,"(Milne-Edwards & Oustalet, 1888)",Least Concern,,3.1,Stable,Global
280908856,22689012,Ketupa zeylonensis,ANIMALIA,CHORDATA,STRIGIFORMES,AVES,STRIGIDAE,Ketupa,zeylonensis,,,,"(Gmelin, 1788)",Least Concern,,3.1,Decreasing,Global
280909193,22716148,Neomixis tenella,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CISTICOLIDAE,Neomixis,tenella,,,,"(Hartlaub, 1866)",Least Concern,,3.1,Decreasing,Global
280909370,22688504,Tyto alba,ANIMALIA,CHORDATA,STRIGIFORMES,AVES,TYTONIDAE,Tyto,alba,,,,"(Scopoli, 1769)",Least Concern,,3.1,Unknown,Global
280910839,22683893,Cuculus rochii,ANIMALIA,CHORDATA,CUCULIFORMES,AVES,CUCULIDAE,Cuculus,rochii,,,,"Hartlaub, 1863",Least Concern,,3.1,Decreasing,Global
280911076,22707957,Dyaphorophyia blissetti,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PLATYSTEIRIDAE,Dyaphorophyia,blissetti,,,,"Sharpe, 1872",Least Concern,,3.1,Decreasing,Global
280911307,22713590,Prinia gracilis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CISTICOLIDAE,Prinia,gracilis,,,,"(Lichtenstein, 1823)",Least Concern,,3.1,Stable,Global
280911655,22696172,Nisaetus lanceolatus,ANIMALIA,CHORDATA,ACCIPITRIFORMES,AVES,ACCIPITRIDAE,Nisaetus,lanceolatus,,,,"(Temminck & Schlegel, 1844)",Least Concern,,3.1,Decreasing,Global
280911825,22707436,Aegithina nigrolutea,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,AEGITHINIDAE,Aegithina,nigrolutea,,,,"(Marshall, 1876)",Least Concern,,3.1,Unknown,Global
280911992,22736108,Turdus atrogularis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TURDIDAE,Turdus,atrogularis,,,,"Jarocki, 1819",Least Concern,,3.1,Decreasing,Global
280912501,22713581,Prinia buchanani,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CISTICOLIDAE,Prinia,buchanani,,,,"Blyth, 1844",Least Concern,,3.1,Unknown,Global
280912682,103888967,Turdus olivaceus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TURDIDAE,Turdus,olivaceus,,,,"Linnaeus, 1766",Least Concern,,3.1,Decreasing,Global
280912915,103728215,Lycocorax obiensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARADISAEIDAE,Lycocorax,obiensis,,,,"Bernstein, 1865",Least Concern,,3.1,Stable,Global
280913121,22694116,Cursorius rufus,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,GLAREOLIDAE,Cursorius,rufus,,,,"Gould, 1837",Least Concern,,3.1,Stable,Global
280913329,22698724,Corydon sumatranus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,EURYLAIMIDAE,Corydon,sumatranus,,,,"(Raffles, 1822)",Least Concern,,3.1,Decreasing,Global
280913552,22703842,Myzomela dammermani,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MELIPHAGIDAE,Myzomela,dammermani,,,,"Siebers, 1928",Least Concern,,3.1,Decreasing,Global
280913702,103821389,Anthus richardi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MOTACILLIDAE,Anthus,richardi,,,,"Vieillot, 1818",Least Concern,,3.1,Stable,Global
280914529,22726376,Dendrocopos macei,ANIMALIA,CHORDATA,PICIFORMES,AVES,PICIDAE,Dendrocopos,macei,,,,"(Vieillot, 1818)",Least Concern,,3.1,Stable,Global
280914772,22727909,Ninox hantu,ANIMALIA,CHORDATA,STRIGIFORMES,AVES,STRIGIDAE,Ninox,hantu,,,,"(Wallace, 1863)",Least Concern,,3.1,Stable,Global
280914959,22705440,Pachycephala cinerea,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PACHYCEPHALIDAE,Pachycephala,cinerea,,,,"(Blyth, 1847)",Least Concern,,3.1,Decreasing,Global
280915209,22725405,Corythaixoides personatus,ANIMALIA,CHORDATA,MUSOPHAGIFORMES,AVES,MUSOPHAGIDAE,Corythaixoides,personatus,,,,"(Rüppell, 1842)",Least Concern,,3.1,Stable,Global
280915396,22714654,Locustella lanceolata,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,LOCUSTELLIDAE,Locustella,lanceolata,,,,"(Temminck, 1840)",Least Concern,,3.1,Unknown,Global
280915819,22691605,Alectroenas pulcherrimus,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Alectroenas,pulcherrimus,,,,"(Scopoli, 1786)",Least Concern,,3.1,Unknown,Global
280916002,22734089,Iduna opaca,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ACROCEPHALIDAE,Iduna,opaca,,,,"(Cabanis, 1850)",Least Concern,,3.1,Unknown,Global
280916331,22716682,Sylvia galinieri,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,SYLVIIDAE,Sylvia,galinieri,,,,"(Guérin-Méneville, 1843)",Least Concern,,3.1,Decreasing,Global
280916500,22709519,Cyornis pallidipes,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MUSCICAPIDAE,Cyornis,pallidipes,,,,"(Jerdon, 1840)",Least Concern,,3.1,Decreasing,Global
280916686,22715150,Macrosphenus kempi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MACROSPHENIDAE,Macrosphenus,kempi,,,,"(Sharpe, 1905)",Least Concern,,3.1,Decreasing,Global
280916881,22694148,Glareola cinerea,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,GLAREOLIDAE,Glareola,cinerea,,,,"Fraser, 1843",Least Concern,,3.1,Decreasing,Global
280917171,22708996,Chamaetylas poliophrys,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MUSCICAPIDAE,Chamaetylas,poliophrys,,,,"(Sharpe, 1902)",Least Concern,,3.1,Decreasing,Global
280917350,22690561,Macropygia amboinensis,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Macropygia,amboinensis,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Stable,Global
280917549,22688514,Tyto capensis,ANIMALIA,CHORDATA,STRIGIFORMES,AVES,TYTONIDAE,Tyto,capensis,,,,"(Smith, 1834)",Least Concern,,3.1,Stable,Global
280917842,22692616,Amaurornis olivacea,ANIMALIA,CHORDATA,GRUIFORMES,AVES,RALLIDAE,Amaurornis,olivacea,,,,"(Meyen, 1834)",Least Concern,,3.1,Unknown,Global
280918011,22706952,Dicrurus forficatus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,DICRURIDAE,Dicrurus,forficatus,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Decreasing,Global
280918208,22735112,Garrulax merulinus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,LEIOTRICHIDAE,Garrulax,merulinus,,,,"Blyth, 1851",Least Concern,,3.1,Decreasing,Global
280918407,22709000,Chamaetylas fuelleborni,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MUSCICAPIDAE,Chamaetylas,fuelleborni,,,,"(Reichenow, 1900)",Least Concern,,3.1,Decreasing,Global
280918595,45479083,Guttera verreauxi,ANIMALIA,CHORDATA,GALLIFORMES,AVES,NUMIDIDAE,Guttera,verreauxi,,,,"(Elliot, 1870)",Least Concern,,3.1,Decreasing,Global
280918919,103758992,Sittiparus olivaceus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARIDAE,Sittiparus,olivaceus,,,,"Kuroda Sr, 1923",Least Concern,,3.1,Stable,Global
280919092,22713788,Apalis bamendae,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CISTICOLIDAE,Apalis,bamendae,,,,"Bannerman, 1922",Least Concern,,3.1,Decreasing,Global
280919304,22686649,Zoonavena sylvatica,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,APODIDAE,Zoonavena,sylvatica,,,,"(Tickell, 1846)",Least Concern,,3.1,Decreasing,Global
280919480,22720954,Emberiza pusilla,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,EMBERIZIDAE,Emberiza,pusilla,,,,"Pallas, 1776",Least Concern,,3.1,Unknown,Global
280920083,22720957,Emberiza chrysophrys,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,EMBERIZIDAE,Emberiza,chrysophrys,,,,"Pallas, 1776",Least Concern,,3.1,Unknown,Global
280920313,22724542,Nesillas lantzii,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ACROCEPHALIDAE,Nesillas,lantzii,,,,"(Grandidier, 1867)",Least Concern,,3.1,Decreasing,Global
280920481,103811224,Foudia eminentissima,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PLOCEIDAE,Foudia,eminentissima,,,,"Bonaparte, 1850",Least Concern,,3.1,Decreasing,Global
280920743,22680500,Turnix sylvaticus,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,TURNICIDAE,Turnix,sylvaticus,,,,"(Desfontaines, 1787)",Least Concern,,3.1,Unknown,Global
280921365,22720951,Emberiza fucata,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,EMBERIZIDAE,Emberiza,fucata,,,,"Pallas, 1776",Least Concern,,3.1,Unknown,Global
280921670,22718392,Motacilla cinerea,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MOTACILLIDAE,Motacilla,cinerea,,,,"Tunstall, 1771",Least Concern,,3.1,Stable,Global
280922702,22692789,Gallicrex cinerea,ANIMALIA,CHORDATA,GRUIFORMES,AVES,RALLIDAE,Gallicrex,cinerea,,,,"(Gmelin, 1789)",Least Concern,,3.1,Decreasing,Global
280923077,22707126,Terpsiphone mutata,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MONARCHIDAE,Terpsiphone,mutata,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Decreasing,Global
280923264,22712747,Ixidia erythropthalmos,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PYCNONOTIDAE,Ixidia,erythropthalmos,,,,"(Hume, 1878)",Least Concern,,3.1,Decreasing,Global
280923499,22693807,Charadrius forbesi,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,CHARADRIIDAE,Charadrius,forbesi,,,,"(Shelley, 1883)",Least Concern,,3.1,Unknown,Global
280923849,22707629,Telophorus zeylonus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MALACONOTIDAE,Telophorus,zeylonus,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Stable,Global
280924096,103869063,Illadopsis distans,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PELLORNEIDAE,Illadopsis,distans,,,,"(Friedmann, 1928)",Least Concern,,3.1,Decreasing,Global
280924288,103719063,Platysmurus aterrimus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CORVIDAE,Platysmurus,aterrimus,,,,"(Temminck, 1829)",Least Concern,,3.1,Decreasing,Global
280924608,22679460,Lagopus lagopus,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Lagopus,lagopus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
280924976,22693793,Charadrius pecuarius,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,CHARADRIIDAE,Charadrius,pecuarius,,,,"Temminck, 1823",Least Concern,,3.1,Decreasing,Global
280925637,103694485,Ceblepyris cinereus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CAMPEPHAGIDAE,Ceblepyris,cinereus,,,,"(Müller, 1776)",Least Concern,,3.1,Decreasing,Global
280925817,22725538,Chalcophaps indica,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Chalcophaps,indica,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Unknown,Global
280926168,103715475,Trochocercus cyanomelas,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MONARCHIDAE,Trochocercus,cyanomelas,,,,"(Vieillot, 1818)",Least Concern,,3.1,Decreasing,Global
